/ACsolution : case1354pegase
/Date : 08-30-2025 02:35:18 Mountain Daylight Time
/MachineName : Remi
/Processor : Intel64 Family 6 Model 158 Stepping 9, GenuineIntel
/OS : Windows 10 (Windows-10-10.0.26100-SP0)
/Cores : 4 physical cores, 8 logical processors
/RAM : 32 GB
AMPL Version 20250811 (MSVC 19.44.35213.0, 64-bit)
branch 1579 f 7519 t 776 Pft -0.28477145690273753 Ptf 0.28521172019265734 Qft -0.08988741059019655 Qtf 0.09156208727867128 cft 1.1847099063366286 sft -0.005792097451174249
branch 1580 f 8989 t 3435 Pft -0.885 Ptf 0.8850907088395368 Qft -0.2184435742144855 Qtf 0.21876524171397543 cft 1.1910868658427078 sft -0.000379587333561355
branch 1581 f 7797 t 2020 Pft 0 Ptf 6.853229482669689e-08 Qft 0.025223445253711518 Qtf -0.025223202229425017 cft 1.2068517831289969 sft -3.2790478881919787e-06
branch 1582 f 871 t 4031 Pft -0.9374785215802325 Ptf 0.9394291411859449 Qft 0.05024496401510545 Qtf -0.03513957425164955 cft 1.1852874583069228 sft -0.019152143479721502
branch 1583 f 871 t 2878 Pft -2.5114236988949683 Ptf 2.520161203808761 Qft -0.0029736935577116407 Qtf 0.06658699152763911 cft 1.1880049257523013 sft -0.029981522123532903
branch 1584 f 7353 t 9164 Pft -1.2773720752928077 Ptf 1.2872810934146972 Qft -0.14523162342800502 Qtf 0.18874320940850625 cft 1.093070751594159 sft -0.03540027974581636
branch 1585 f 7974 t 2012 Pft -1.7808725278198883 Ptf 1.7890631484344877 Qft 0.08403984872495174 Qtf -0.04386959068348805 cft 1.144962542169182 sft -0.025925478126693952
branch 1586 f 7974 t 2012 Pft -1.7699797514760127 Ptf 1.7765151838709508 Qft 0.012888390668987736 Qtf 0.027285296699881535 cft 1.144962542169182 sft -0.025925478126693952
branch 1587 f 7974 t 1750 Pft -1.6047575474945956 Ptf 1.60979551287243 Qft 0.12293592592456747 Qtf -0.1003910876181801 cft 1.143278750770161 sft -0.016208037261699178
branch 1588 f 1401 t 2303 Pft 0.15746675168600804 Ptf -0.15726846742549774 Qft -0.04309403540404387 Qtf 0.04421392547092728 cft 1.1635889771298629 sft 0.008066631839360069
branch 1589 f 4504 t 7903 Pft -0.48872006175119664 Ptf 0.48964995151314566 Qft 0.04881017354356295 Qtf -0.04260175653161179 cft 1.2044529834422808 sft -0.015366537992152063
branch 1590 f 5837 t 449 Pft -4.382943608361739 Ptf 4.399913583256953 Qft 0.17321844774672582 Qtf -0.009236842509375485 cft 1.0455689430345156 sft -0.03912372955134886
branch 1591 f 5837 t 449 Pft -4.4815220938671025 Ptf 4.499462029559762 Qft 0.19279855328793014 Qtf -0.02516625095539587 cft 1.0455689430345156 sft -0.03912372955134886
branch 1592 f 5837 t 1817 Pft -0.3434529776966588 Ptf 0.3463347185631886 Qft -1.117294743376304 Qtf 1.1629441384667034 cft 1.082769865041737 sft -0.009511287960326716
branch 1593 f 5837 t 2458 Pft 5.832940299514087 Ptf -5.808732737301345 Qft 0.3144673422022125 Qtf -0.006638747037407961 cft 1.0358010331860104 sft 0.05465526238553539
branch 1594 f 5837 t 6427 Pft 5.325385014219855 Ptf -5.301654981093303 Qft 0.30187284065411135 Qtf -0.060753883368167616 cft 1.0357749057997372 sft 0.046813774161334705
branch 1595 f 5837 t 1730 Pft 2.9438672736949254 Ptf -2.932129514850195 Qft -0.37660764737958924 Qtf 0.5169540876669454 cft 1.0452437903391123 sft 0.049450558636893356
branch 1596 f 9217 t 594 Pft 0.0013677616416993723 Ptf -0.001361708704672109 Qft 0.04949967160785253 Qtf -0.04944965706632952 cft 1.1254563182283976 sft -0.00010622891315032249
branch 1597 f 6351 t 5393 Pft -3.5158906098525 Ptf 3.521348948366968 Qft 0.5215476896172928 Qtf -0.4789076939283406 cft 1.2055801990342074 sft -0.014581401292170736
branch 1598 f 6194 t 7702 Pft 0 Ptf 9.520078779819636e-06 Qft 0.035757426845451246 Qtf -0.03572055352228074 cft 1.1375972475706448 sft -0.000303187222659169
branch 1599 f 2503 t 7491 Pft 0 Ptf 2.6272483874503927e-06 Qft 0.02217422199749221 Qtf -0.022160777567134634 cft 1.0603242855449855 sft -0.0001257056645082127
branch 1600 f 4031 t 2872 Pft -0.09029153425213482 Ptf 0.09029910283432924 Qft 0.0237640904063585 Qtf -0.023733999602771887 cft 1.1870314973184128 sft -0.0003946057832762422
branch 1601 f 4031 t 8043 Pft 0.053123536257717714 Ptf -0.05311637721369042 Qft -0.0011130686033942704 Qtf 0.0011575902462849367 cft 1.18689674945109 sft 0.0009977698184979393
branch 1602 f 1813 t 2866 Pft -1.6796533351080931 Ptf 1.6861792050124351 Qft -0.25373485307133725 Qtf 0.2972321882703086 cft 1.1450686706312976 sft -0.02812036310207871
branch 1603 f 5365 t 5417 Pft 0.32834079429088364 Ptf -0.3274 Qft 0.01976795251154523 Qtf -0.01631810364448775 cft 1.198900938199886 sft 0.012388360312113846
branch 1604 f 5365 t 4100 Pft -0.00013639251307617274 Ptf 0.0001567317584811851 Qft 0.11931563927237478 Qtf -0.1191792042294552 cft 1.201718415878007 sft -0.00020667620416560417
branch 1605 f 5365 t 1556 Pft -7.76382730252944e-06 Ptf 1.2531091373411149e-05 Qft 0.2511113687040486 Qtf -0.2510820316948383 cft 1.2029533882076506 sft -2.2855492905370213e-05
branch 1606 f 3894 t 3865 Pft -0.4439169761209434 Ptf 0.444713105900312 Qft -0.031806085804560257 Qtf 0.036035776138688094 cft 1.1871863708550758 sft -0.011074819411487651
branch 1607 f 128 t 1554 Pft -0.2373 Ptf 0.23731409585987076 Qft -0.12126264663921532 Qtf 0.12136820467655854 cft 1.103588024304318 sft -0.0003626154802903194
branch 1608 f 198 t 7994 Pft 0.1771078831281876 Ptf -0.1770326586900316 Qft 0.08230548535096631 Qtf -0.08190026987351533 cft 1.0933479760922298 sft 0.0018820671334990372
branch 1609 f 198 t 1554 Pft -0.5745078831281877 Ptf 0.5754891123059935 Qft -0.18454198441967948 Qtf 0.18966100714729373 cft 1.0992224641779587 sft -0.008297277460485452
branch 1610 f 2985 t 3133 Pft 0.016494128923874533 Ptf -0.016474550210625386 Qft 0.05193662415270006 Qtf -0.05185357612254106 cft 1.1791779135095453 sft 0.00014041564109769703
branch 1611 f 7316 t 3071 Pft 0 Ptf 2.548489983913026e-10 Qft 0.0010889637558504763 Qtf -0.0010889624816907454 cft 1.2099583134040195 sft -2.8313057661902835e-07
branch 1612 f 6486 t 8992 Pft -0.31739999999999996 Ptf 0.3175761865572407 Qft -0.1635664678537053 Qtf 0.16500521598068182 cft 1.174984995287729 sft -0.003933906884629594
branch 1613 f 8485 t 594 Pft 0.6775549123472103 Ptf -0.6743387037510329 Qft 0.06056644513567747 Qtf -0.043533008019415766 cft 1.1314820898264137 sft 0.027937027387300438
branch 1614 f 682 t 8477 Pft 0.440648805149243 Ptf -0.4404340637299651 Qft -0.11002522999090038 Qtf 0.11072589157868787 cft 1.1804542259033504 sft 0.0019022226425334397
branch 1615 f 5146 t 5488 Pft -2.376838810699854 Ptf 2.4186506261683496 Qft -0.2762195079307199 Qtf 0.49948865994806346 cft 1.1292815179576916 sft -0.0995868264208707
branch 1616 f 6638 t 776 Pft -0.7113834710694198 Ptf 0.7147007303922821 Qft -0.008340656736430004 Qtf 0.021272418537146114 cft 1.1822533171386287 sft -0.021319872351927414
branch 1617 f 8788 t 789 Pft -0.6380082940233567 Ptf 0.6390966486305374 Qft -0.2912584132226537 Qtf 0.29770889499221354 cft 1.1857700018333022 sft -0.009109165748244597
branch 1618 f 6332 t 1556 Pft 0.0006976787526356833 Ptf -0.0006781351515754337 Qft -0.12999608474863292 Qtf 0.13007144712393764 cft 1.2021165428799727 sft 0.00018443414535800778
branch 1619 f 6332 t 1556 Pft -0.0006449203673188818 Ptf 0.0006656040602023518 Qft -0.1323607807210041 Qtf 0.13243730601186743 cft 1.2021165428799727 sft 0.00018443414535800778
branch 1620 f 1883 t 7702 Pft 0.0615704427893408 Ptf -0.06137909336515073 Qft 0.17650826786493964 Qtf -0.17552638882724192 cft 1.1424746547178026 sft 0.0008768793406601785
branch 1621 f 1883 t 2132 Pft -0.3348704427893408 Ptf 0.3361599533233016 Qft -0.1487508934317391 Qtf 0.155326450274752 cft 1.1606191629201628 sft -0.017195591377313177
branch 1622 f 171 t 2341 Pft 1.378149777885268 Ptf -1.3751556662508688 Qft 0.1752524679470119 Qtf -0.1537195847099159 cft 1.1818546979209352 sft 0.01792406326565046
branch 1623 f 6630 t 10 Pft 1.3409551684788121 Ptf -1.34 Qft 0.10900848691200223 Qtf -0.10604252135188567 cft 1.1340986021387418 sft 0.002428880529159192
branch 1624 f 4484 t 4239 Pft -1.7252758078427084 Ptf 1.726195548105565 Qft -0.12425563689420792 Qtf 0.12832037788914313 cft 1.1719383232886977 sft -0.002700181780658682
branch 1625 f 3044 t 4235 Pft -1.1146124580217271 Ptf 1.1186898591069292 Qft -0.14487519231170867 Qtf 0.1741670128903359 cft 1.200877610849395 sft -0.030262524461555335
branch 1626 f 851 t 4454 Pft 2.331598640199012 Ptf -2.321885563524824 Qft 0.9365503319778538 Qtf -0.8909093157776091 cft 1.1964733907557246 sft 0.018636183221075735
branch 1627 f 3485 t 2183 Pft -3.5839887039196485 Ptf 3.589478855562861 Qft -3.141986170658087 Qtf 3.204573899390749 cft 1.0442957200501577 sft -0.009428871273543393
branch 1628 f 1156 t 7923 Pft -0.6645622145298634 Ptf 0.665412143714419 Qft 0.13978919876986093 Qtf -0.1361591389047531 cft 1.1233519113446866 sft -0.00616475818018627
branch 1629 f 1156 t 1233 Pft 1.1648832595721048 Ptf -1.1648106271487497 Qft 0.052351345560282904 Qtf -0.05187923480877902 cft 1.1231218338476139 sft 0.0004511633904863739
branch 1630 f 8913 t 4852 Pft 0.3679546273201306 Ptf -0.36767250969603626 Qft 0.13802407348023796 Qtf -0.1368599299355123 cft 1.1798878572232117 sft 0.002980113668297364
branch 1631 f 4039 t 1233 Pft 0 Ptf 3.424554826224385e-08 Qft 0.013251896175283322 Qtf -0.013251835189817443 cft 1.1230368805165865 sft -2.902165262326243e-06
branch 1632 f 4914 t 2653 Pft 0.5935219381874484 Ptf -0.5934796811577728 Qft 0.27784242389634883 Qtf -0.2776422792375335 cft 1.1177365955834133 sft 0.00027866226317810794
branch 1633 f 4914 t 2653 Pft 0.6330264620041244 Ptf -0.6329789536756327 Qft 0.286551847408323 Qtf -0.28634021940013277 cft 1.1177365955834133 sft 0.00027866226317810794
branch 1634 f 4914 t 556 Pft -0.9231843610496201 Ptf 0.9237751221625976 Qft 0.06581550412959741 Qtf -0.06291226955499757 cft 1.1184090390966577 sft -0.00354868929768879
branch 1635 f 4914 t 3019 Pft -1.238368156371957 Ptf 1.2386825458228783 Qft -0.0353633582952963 Qtf 0.039274692555908604 cft 1.1183309754150277 sft -0.003520012668442663
branch 1636 f 7994 t 5256 Pft 0.818710416785315 Ptf -0.8155254790501789 Qft 0.3335941122345647 Qtf -0.313841056829605 cft 1.0791631372533816 sft 0.02111109495050401
branch 1637 f 1709 t 3346 Pft -2.1026807447391014 Ptf 2.111500882153988 Qft 0.06322250241211624 Qtf 0.017696189467596553 cft 1.0970748957314855 sft -0.042191439863552116
branch 1638 f 1709 t 8468 Pft 0.1393901175923814 Ptf -0.1393511729427627 Qft 0.19527548664393474 Qtf -0.19482025526666621 cft 1.0919632204773242 sft 0.0010612206680201165
branch 1639 f 7702 t 1234 Pft 0.25937051969202085 Ptf -0.25920797428316333 Qft 0.07556562915324813 Qtf -0.0743185057654075 cft 1.134300353910241 sft 0.0048454595145243405
branch 1640 f 7702 t 8035 Pft 0.13826979519891325 Ptf -0.1382163438461965 Qft 0.03360478169617691 Qtf -0.03331418450856749 cft 1.1354613262875615 sft 0.0021543660372291143
branch 1641 f 8677 t 3331 Pft 0 Ptf 5.043030536941489e-06 Qft 0.02602761779043144 Qtf -0.02601266870061237 cft 1.135924397410647 sft -0.0002202196741255407
branch 1642 f 8189 t 3643 Pft 1.4154127839971293 Ptf -1.4089798837577823 Qft 0.03085961935899487 Qtf -0.007840950937132633 cft 1.1843965699068155 sft 0.019229393532520043
branch 1643 f 3133 t 8477 Pft 0.1613524848679531 Ptf -0.16127081712234473 Qft -0.1059211339441623 Qtf 0.10649511802217733 cft 1.178841362168738 sft 0.003200316921706448
branch 1644 f 6744 t 6101 Pft 1.0321104824906886 Ptf -1.03 Qft 0.40178430960023115 Qtf -0.38895446604119516 cft 1.161294966382409 sft 0.011803771523013703
branch 1645 f 8542 t 4313 Pft 1.3353292231532619 Ptf -1.334 Qft 0.1678872166886271 Qtf -0.16544419620321488 cft 1.184091217782029 sft 0.001989129529627997
branch 1646 f 769 t 5233 Pft -0.28757062393089294 Ptf 0.28929855738248583 Qft -0.5728261826350796 Qtf 0.5819177709495877 cft 1.09681208526131 sft -0.004278081603501133
branch 1647 f 1965 t 5926 Pft -0.933196877254873 Ptf 0.937358598508497 Qft -0.04091908234983195 Qtf 0.07168164799930005 cft 1.191750063189471 sft -0.03874933300798682
branch 1648 f 9014 t 3999 Pft -0.7078 Ptf 0.7080986007520347 Qft -0.10034523473322561 Qtf 0.1008952659735893 cft 1.1815389487788108 sft -0.000830375588032967
branch 1649 f 1917 t 8406 Pft 1.6967562790564706e-05 Ptf 0 Qft -0.17345372835835288 Qtf 0.17352085004056078 cft 1.2062150808628493 sft 0.0001179941782111336
branch 1650 f 1917 t 2021 Pft -1.1897109653985884 Ptf 1.1901679986626035 Qft 0.3396026702299434 Qtf -0.3362891790658632 cft 1.205290434848113 sft -0.0032274025664089543
branch 1651 f 1917 t 8293 Pft -0.48473186831230874 Ptf 0.4851640095845475 Qft 0.2779031462399757 Qtf -0.27478805238363313 cft 1.2032140666050324 sft -0.006295629430758441
branch 1652 f 4738 t 3656 Pft -0.07974534313409605 Ptf 0.08006086196095688 Qft -0.17950565339413263 Qtf 0.18065201562266534 cft 1.1893812093084544 sft -0.001065813592983496
branch 1653 f 4738 t 8477 Pft -0.6013348157501412 Ptf 0.6017048808523098 Qft 0.1910868322632639 Qtf -0.1881842288231691 cft 1.1813178172607928 sft -0.005393510589699604
branch 1654 f 7998 t 1644 Pft -0.18798018180236684 Ptf 0.18805952380343366 Qft 0.37887048674730545 Qtf -0.3777422434921988 cft 1.1246664589719293 sft -0.0015259744279379388
branch 1655 f 6734 t 1015 Pft 0.34262413154682814 Ptf -0.3422289870290806 Qft -0.06557966738542789 Qtf 0.06737248817391747 cft 1.2067438952561478 sft 0.006349205981927191
branch 1656 f 6734 t 8992 Pft 0.3767178210851383 Ptf -0.3758489108930637 Qft 0.7137603872213659 Qtf -0.7030846651658352 cft 1.1921951576565328 sft 0.006302700125268083
branch 1657 f 6734 t 789 Pft 1.7170940306151445 Ptf -1.7152311640840994 Qft 0.5133143420741376 Qtf -0.47988919403139435 cft 1.199271373451208 sft 0.02120738074045674
branch 1658 f 5004 t 5393 Pft 2.1846238386191366 Ptf -2.182995044196331 Qft -0.18036669806840128 Qtf 0.18753498648197528 cft 1.206020949838838 sft 0.004006093202807396
branch 1659 f 1708 t 3906 Pft 9.99994729817134 Ptf -9.998158184125495 Qft 1.7481241343835063 Qtf -1.7096581823976535 cft 1.151069653520245 sft 0.004265014827436535
branch 1660 f 9150 t 3906 Pft 9.999945735291119 Ptf -9.997304820108148 Qft 1.1757485646231711 Qtf -1.140536362183997 cft 1.150890671001982 sft 0.0039647058124334476
branch 1661 f 280 t 9158 Pft 0.9833480829884117 Ptf -0.9752997832092036 Qft 0.06416057263367697 Qtf -0.01705224441155327 cft 1.154813240219393 sft 0.0550944439996703
branch 1662 f 8043 t 3656 Pft 0.5807977879485308 Ptf -0.579476355452992 Qft -0.24039937764660382 Qtf 0.25013782574296134 cft 1.1914850333093614 sft 0.017942480353563384
branch 1663 f 5712 t 8992 Pft -1.1912046341326221 Ptf 1.194111397851662 Qft -0.3509518985121308 Qtf 0.37043650645531767 cft 1.1696292107414388 sft -0.016718299275138303
branch 1664 f 5712 t 8466 Pft -0.7696728641193625 Ptf 0.7698958080016106 Qft -0.23144646661472282 Qtf 0.23320277515334403 cft 1.1629082768650616 sft -0.0023385865379952566
branch 1665 f 5712 t 6880 Pft -0.8936397826138023 Ptf 0.8940205818194331 Qft -0.186079707658283 Qtf 0.18823111559944986 cft 1.1629012605073743 sft -0.002582111011162576
branch 1666 f 5215 t 7266 Pft -0.9682151154400314 Ptf 0.9693849259899365 Qft -0.15832754610179722 Qtf 0.16328203784261192 cft 1.1212227213005708 sft -0.0053615935667453265
branch 1667 f 8807 t 8992 Pft 0.28837568000763664 Ptf -0.2882188914819512 Qft 0.3677919170689904 Qtf -0.3666305000630587 cft 1.180232759962603 sft 0.0015013394337623834
branch 1668 f 8807 t 8992 Pft 0.28177439108114344 Ptf -0.28162469370565807 Qft 0.36213169852926486 Qtf -0.36099090128851236 cft 1.180232759962603 sft 0.0015013394337623834
branch 1669 f 8807 t 8992 Pft 0.3389826580601441 Ptf -0.3388529689845384 Qft 0.4753620795743161 Qtf -0.4739037979687183 cft 1.180232759962603 sft 0.0015013394337623834
branch 1670 f 218 t 2088 Pft -0.6983 Ptf 0.6998556029983073 Qft -0.12473459394311977 Qtf 0.13740328230221116 cft 1.1930786422993378 sft -0.020407552741466106
branch 1671 f 520 t 5918 Pft -0.47229176345890056 Ptf 0.47269257206221277 Qft -0.1323186367725483 Qtf 0.13546097622250866 cft 1.203429504887412 sft -0.007140897546247955
branch 1672 f 2653 t 2128 Pft 1.3590678104667062 Ptf -1.3585455606864385 Qft 0.1886950600979748 Qtf -0.18734731873003507 cft 1.1169543941217193 sft 0.001028758779742678
branch 1673 f 1216 t 5233 Pft 0 Ptf 1.16226894134353e-06 Qft 0.05482658779464275 Qtf -0.054825560673427226 cft 1.1120803383791993 sft -2.357543275544113e-05
branch 1674 f 8980 t 5993 Pft -0.6396999999999999 Ptf 0.6398603328105061 Qft -0.12606182086048567 Qtf 0.12689294140610627 cft 1.1406614389953889 sft -0.001371684716987434
branch 1675 f 5212 t 5993 Pft 0 Ptf 2.2368167791592928e-09 Qft 0.002282458749580885 Qtf -0.002282448798124391 cft 1.1412243990421695 sft -1.1184047873033958e-06
branch 1676 f 3656 t 4060 Pft 1.2393519578511962 Ptf -1.2353976610797532 Qft -0.3765489487905754 Qtf 0.4024061234235545 cft 1.1999502130021984 sft 0.02391551667777453
branch 1677 f 883 t 3331 Pft 0.085165862680129 Ptf -0.08512334177801396 Qft -0.05645549501745381 Qtf 0.05659216014202014 cft 1.1348249491891045 sft 0.001525452281908265
branch 1678 f 5144 t 3346 Pft 2.3699811726996285 Ptf -2.356427458275359 Qft 0.5658317423239461 Qtf -0.35577493626562146 cft 1.1227306807699142 sft 0.09511229486705403
branch 1679 f 3498 t 2563 Pft -1.133507254548045 Ptf 1.1453218881828657 Qft 0.03580758967713481 Qtf 0.02729167634295253 cft 1.1660818827255077 sft -0.06467167426539042
branch 1680 f 1896 t 8200 Pft 0 Ptf 1.5372806959299848e-08 Qft 0.01302780842106171 Qtf -0.013027647006340315 cft 1.10403788190847 sft -1.30278084210349e-06
branch 1681 f 9130 t 8864 Pft 1.046726675561762 Ptf -1.0445408560699665 Qft -0.040905838819625756 Qtf 0.05676537681429265 cft 1.1980189824323035 sft 0.018249052235648128
branch 1682 f 3503 t 2510 Pft 1.238019145554301 Ptf -1.236206534678401 Qft 0.20817550321866643 Qtf -0.1938733140480011 cft 1.1621094506753193 sft 0.012820317162416273
branch 1683 f 3503 t 6146 Pft 1.6424383208032647 Ptf -1.6400231240260368 Qft 0.3009440096364291 Qtf -0.2827726429926247 cft 1.1620266031264994 sft 0.012176935265514267
branch 1684 f 401 t 1584 Pft -1.1578992970096635 Ptf 1.158044587401592 Qft -0.4913666046995425 Qtf 0.49174832218506676 cft 1.198138629529821 sft -0.00028058255397640086
branch 1685 f 7328 t 6921 Pft -7.409447711411027 Ptf 7.48339604265653 Qft -0.10264546310230811 Qtf 0.9986358601796809 cft 1.0967589236295912 sft -0.13092326763862552
branch 1686 f 7328 t 6921 Pft -6.546444193113386 Ptf 6.597884503534655 Qft -0.20574922404650575 Qtf 0.9987213939252501 cft 1.0967589236295912 sft -0.13092326763862552
branch 1687 f 6816 t 5573 Pft -0.006419040876516271 Ptf 0.006419366594942209 Qft 0.004990733157325058 Qtf -0.004989565652919824 cft 1.2093937166712878 sft -0.00022143110680391504
branch 1688 f 7396 t 8564 Pft -8.801226834815462e-05 Ptf 8.812308496184008e-05 Qft 0.03286798157086131 Qtf -0.03286752906852345 cft 1.1698195101178055 sft -3.987283808830933e-06
branch 1689 f 7396 t 8564 Pft 8.801226834815462e-05 Ptf -8.789660753464188e-05 Qft 0.033578680636819506 Qtf -0.033578218957266315 cft 1.1698195101178055 sft -3.987283808830933e-06
branch 1690 f 6921 t 432 Pft -2.7830046729462903 Ptf 2.7882366446733 Qft -0.044646161702605096 Qtf 0.11472704615119722 cft 1.127920131697965 sft -0.02829705649305175
branch 1691 f 6921 t 432 Pft -3.266878153550566 Ptf 3.275414956273988 Qft 0.042844954985422415 Qtf 0.03920320452302603 cft 1.127920131697965 sft -0.02829705649305175
branch 1692 f 6921 t 432 Pft -2.1894709189862116 Ptf 2.1935614538123613 Qft -0.0361429208149045 Qtf 0.09127992149235312 cft 1.127920131697965 sft -0.02829705649305175
branch 1693 f 6921 t 432 Pft -3.7504812058226134 Ptf 3.755488043307606 Qft -0.14145357079925727 Qtf 0.23608279926560466 cft 1.127920131697965 sft -0.02829705649305175
branch 1694 f 6921 t 432 Pft -3.677624450827642 Ptf 3.6823191441781864 Qft -0.14725135431243247 Qtf 0.24006183055013078 cft 1.127920131697965 sft -0.02829705649305175
branch 1695 f 6921 t 8200 Pft 1.0762850509140476 Ptf -1.0743726925461308 Qft 0.40236936088086284 Qtf -0.3754907533907734 cft 1.114377923506616 sft 0.02400182845699647
branch 1696 f 2949 t 3121 Pft 1.2207546542246601 Ptf -1.2120528057487143 Qft 0.3264332236206889 Qtf -0.2736885288490426 cft 1.1467203161528927 sft 0.044983976587973866
branch 1697 f 2949 t 3121 Pft 1.2182791563626734 Ptf -1.2095736536117092 Qft 0.3252186529197237 Qtf -0.27259055099957513 cft 1.1467203161528927 sft 0.044983976587973866
branch 1698 f 953 t 1730 Pft 3.9890681221091273 Ptf -3.9676855891599065 Qft 2.2879112802679673 Qtf -2.0301855291454847 cft 1.08189451878297 sft 0.05174576811532279
branch 1699 f 1767 t 892 Pft -3.7257945968944193 Ptf 3.834388224877549 Qft 0.664019510797234 Qtf 0.00671325762818121 cft 1.1323436905846012 sft -0.20385496464554542
branch 1700 f 4674 t 4889 Pft -0.8212714510631368 Ptf 0.8220435725087166 Qft -0.2158311367695357 Qtf 0.21883533262731913 cft 1.1226509514240015 sft -0.0035755190408852063
branch 1701 f 4674 t 7076 Pft -0.41872854893686334 Ptf 0.418757503217074 Qft -0.07022937736690993 Qtf 0.07040487247644307 cft 1.1208097014946656 sft -0.00044419155896344235
branch 1702 f 1234 t 8035 Pft -0.458592025716837 Ptf 0.4588606819896122 Qft -0.08249035256148346 Qtf 0.08366392600140814 cft 1.1333484359232489 sft -0.002691014190583248
branch 1703 f 115 t 225 Pft 2.023003780635459 Ptf -2.020456082480252 Qft 0.4443163175535017 Qtf -0.4298169177584888 cft 1.14192812394317 sft 0.007526889532872898
branch 1704 f 5720 t 8578 Pft -1.5490358032007019 Ptf 1.557813426390526 Qft 0.1944615687154367 Qtf -0.1258920011411756 cft 1.1941315379201884 sft -0.05286984640745577
branch 1705 f 3579 t 5469 Pft -1.4590896711529824 Ptf 1.465661090823271 Qft 0.6809919143725469 Qtf -0.6396691667913664 cft 1.1904295594263614 sft -0.0299527380248569
branch 1706 f 3246 t 124 Pft -3.332752476526303 Ptf 3.333429076156354 Qft 1.4036854932559468 Qtf -1.391168400099842 cft 1.158344180811974 sft -0.0037835763744825733
branch 1707 f 8846 t 4783 Pft -3.3329419940700573 Ptf 3.3334261209915104 Qft 0.1192826652510616 Qtf -0.1087190158250665 cft 1.1487776959996614 sft -0.003642203849262889
branch 1708 f 2393 t 3306 Pft -3.333049195261096 Ptf 3.333426858301655 Qft 0.12366630548979059 Qtf -0.1150478412312502 cft 1.148810923458387 sft -0.0029712367701054962
branch 1709 f 1895 t 4480 Pft -3.333049196297111 Ptf 3.3334268582971505 Qft 0.12603984098746723 Qtf -0.11731488042199407 cft 1.148871795270486 sft -0.0030079928800903727
branch 1710 f 678 t 4454 Pft -2.3209999999999997 Ptf 2.3218855635248277 Qft -0.8969365728523679 Qtf 0.9027529960042691 cft 1.1829736830416193 sft -0.0024247270151989755
branch 1711 f 1002 t 4852 Pft 1.99998875612381 Ptf -1.9986467833722843 Qft 0.8946135014416118 Qtf -0.8836668959155894 cft 1.180922219730126 sft 0.005103852501699963
branch 1712 f 6429 t 2012 Pft 1.9999892438015854 Ptf -1.9990739294625992 Qft 0.23830521815666292 Qtf -0.22531479542242042 cft 1.1509410029673546 sft 0.007318000957147616
branch 1713 f 4889 t 7076 Pft 1.2082285998936155 Ptf -1.207701942388193 Qft 0.5264633425282857 Qtf -0.5222315490830659 cft 1.1228046303679573 sft 0.0031310223639018165
branch 1714 f 5341 t 7491 Pft -0.6426999999999999 Ptf 0.6428588760705846 Qft -0.17045293397358527 Qtf 0.17256849428187684 cft 1.0585639333276793 sft -0.003187289884760323
branch 1715 f 2563 t 6521 Pft 1.1256065469847878 Ptf -1.1254499609945054 Qft 0.5220175153223446 Qtf -0.5209331573397582 cft 1.179224289469787 sft 0.000872736922848513
branch 1716 f 1111 t 594 Pft 0 Ptf 4.1245570324898534e-07 Qft 0.012370825775299236 Qtf -0.01236915200258531 cft 1.124468366848149 sft -3.749597302421469e-05
branch 1717 f 4747 t 7791 Pft 1.6762899775735205 Ptf -1.6722383057117434 Qft 0.4125369959741008 Qtf -0.3919190208195065 cft 1.1130017065455249 sft 0.01234701565480984
branch 1718 f 3906 t 3022 Pft 2.8430217626855363 Ptf -2.838874963487517 Qft 0.030322612050689247 Qtf 0.008474560107035047 cft 1.1482897732682882 sft 0.015675589593684237
branch 1719 f 3906 t 1194 Pft 3.0761246546570717 Ptf -3.071735312866206 Qft -0.25023365996951497 Qtf 0.3019947659938598 cft 1.150068151211463 sft 0.019358402810726354
branch 1720 f 5993 t 8804 Pft -2.219465666495762 Ptf 2.2256594971460046 Qft -0.13035729519960065 Qtf 0.1769626223300757 cft 1.1457959037046566 sft -0.023695039638833088
branch 1721 f 1798 t 8487 Pft -5.553670640232514 Ptf 5.571086190406504 Qft -0.8989830919505812 Qtf 1.0834013286144868 cft 1.026198104915227 sft -0.032429836356800995
branch 1722 f 2467 t 7178 Pft -0.03402119271469908 Ptf 0.03402525916576038 Qft -0.03174254122580875 Qtf 0.031771522128259296 cft 1.0919499157579988 sft -0.00043197744031031073
branch 1723 f 2132 t 2303 Pft 0.28919255600622257 Ptf -0.28842547115019584 Qft 0.024946869631072406 Qtf -0.021030930170819456 cft 1.1686157513211497 sft 0.015500634867116248
branch 1724 f 8992 t 8466 Pft 1.3712243808585054 Ptf -1.3678756170109483 Qft 0.39066608308276757 Qtf -0.3716109263234119 cft 1.170709584448806 sft 0.014379053649420668
branch 1725 f 8992 t 6880 Pft 1.464489591639809 Ptf -1.4618248869787343 Qft 0.5008234419041773 Qtf -0.48028080650556443 cft 1.1707060253352868 sft 0.014133801592713106
branch 1726 f 8992 t 2995 Pft -0.22612576947857363 Ptf 0.22625698836018024 Qft -0.2622098790437804 Qtf 0.2636583766902925 cft 1.181704783257285 sft -0.002879554799380294
